InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Discount,TotalAmount
INV002176,P0002,无线耳机,1,2023-08-23 00:00:00,979.41,C00222,China,电子产品,121.46,857.94
INV002177,P0017,商业分析书,3,2023-08-23 00:00:00,169.55,C00222,China,图书音像,0,508.64
INV002018,P0018,蓝牙音箱,2,2023-08-24 00:00:00,526.87,C00205,China,电子产品,0,1053.73
INV002019,P0004,男士衬衫,2,2023-08-24 00:00:00,509.8,C00205,China,服装鞋帽,0,1019.6
INV000580,P0009,坚果礼盒,1,2023-08-25 00:00:00,375.75,C00059,China,食品饮料,0,375.75
INV000581,P0019,智能手表,4,2023-08-25 00:00:00,3715.63,C00059,China,电子产品,0,14862.53
INV000582,P0004,男士衬衫,1,2023-08-25 00:00:00,748.37,C00059,China,服装鞋帽,0,748.37
INV000583,P0005,女士连衣裙,2,2023-08-25 00:00:00,1096.26,C00059,China,服装鞋帽,136.41,2056.12
INV001050,P0008,咖啡豆,3,2023-08-25 00:00:00,125.81,C00110,China,食品饮料,8.4,369.03
INV001051,P0004,男士衬衫,2,2023-08-25 00:00:00,426.79,C00110,China,服装鞋帽,0,853.58
INV001052,P0019,智能手表,4,2023-08-25 00:00:00,1668.98,C00110,China,电子产品,279.35,6396.57
INV001700,P0006,运动鞋,2,2023-08-25 00:00:00,603.46,C00177,China,服装鞋帽,0,1206.92
INV001701,P0005,女士连衣裙,1,2023-08-25 00:00:00,426.32,C00177,China,服装鞋帽,0,426.32
INV001702,P0000,手机,4,2023-08-25 00:00:00,3974.69,C00177,China,电子产品,0,15898.76
INV000610,P0010,茶叶,4,2023-08-26 00:00:00,322.7,C00060,China,食品饮料,0,1290.79
INV000611,P0002,无线耳机,3,2023-08-26 00:00:00,1206.88,C00060,China,电子产品,0,3620.65
INV000612,P0018,蓝牙音箱,1,2023-08-26 00:00:00,634.46,C00060,China,电子产品,0,634.46
INV001410,P0014,沙发,3,2023-08-26 00:00:00,5146.45,C00153,China,家居家装,0,15439.34
INV001411,P0008,咖啡豆,3,2023-08-26 00:00:00,142.45,C00153,China,食品饮料,0,427.36
INV001412,P0007,背包,1,2023-08-26 00:00:00,450.88,C00153,China,服装鞋帽,23.19,427.68
INV000031,P0018,蓝牙音箱,4,2023-08-27 00:00:00,294.44,C00005,China,电子产品,0,1177.78
INV000032,P0019,智能手表,4,2023-08-27 00:00:00,1265.02,C00005,China,电子产品,145.04,4915.05
INV001541,P0006,运动鞋,1,2023-08-27 00:00:00,693.58,C00162,China,服装鞋帽,0,693.58
INV001542,P0004,男士衬衫,2,2023-08-27 00:00:00,350.85,C00162,China,服装鞋帽,55.7,646.01
INV001768,P0001,笔记本电脑,1,2023-08-27 00:00:00,13079.26,C00182,China,电子产品,0,13079.26
INV001769,P0012,台灯,4,2023-08-27 00:00:00,250.28,C00182,China,家居家装,41.28,959.83
INV001770,P0007,背包,3,2023-08-27 00:00:00,430.29,C00182,China,服装鞋帽,0,1290.86
INV001771,P0006,运动鞋,1,2023-08-27 00:00:00,1025.21,C00182,China,服装鞋帽,0,1025.21
INV002650,P0013,床上四件套,4,2023-08-27 00:00:00,590.2,C00274,China,家居家装,0,2360.81
INV001201,P0002,无线耳机,2,2023-08-28 00:00:00,1688.44,C00133,China,电子产品,0,3376.88
INV001202,P0011,巧克力,4,2023-08-28 00:00:00,185.82,C00133,China,食品饮料,0,743.27
INV002581,P0017,商业分析书,1,2023-08-28 00:00:00,184.16,C00268,China,图书音像,0,184.16
INV002582,P0013,床上四件套,3,2023-08-28 00:00:00,789.15,C00268,China,家居家装,0,2367.44
INV002583,P0011,巧克力,4,2023-08-28 00:00:00,132.17,C00268,China,食品饮料,0,528.67
INV002584,P0018,蓝牙音箱,2,2023-08-28 00:00:00,587.55,C00268,China,电子产品,0,1175.11
INV001583,P0012,台灯,3,2023-08-29 00:00:00,432.11,C00166,China,家居家装,0,1296.32
INV001651,P0015,餐具套装,1,2023-08-29 00:00:00,673.88,C00174,China,家居家装,0,673.88
INV001652,P0019,智能手表,1,2023-08-29 00:00:00,3111.88,C00174,China,电子产品,0,3111.88
INV000755,P0008,咖啡豆,4,2023-08-31 00:00:00,126.54,C00075,China,食品饮料,0,506.17
INV000756,P0011,巧克力,3,2023-08-31 00:00:00,98.58,C00075,China,食品饮料,14.48,281.28
INV000757,P0004,男士衬衫,1,2023-08-31 00:00:00,457.59,C00075,China,服装鞋帽,0,457.59
INV000758,P0010,茶叶,2,2023-08-31 00:00:00,245.59,C00075,China,食品饮料,39.3,451.88
INV001977,P0007,背包,3,2023-08-31 00:00:00,404.83,C00201,China,服装鞋帽,59.93,1154.55
INV001978,P0014,沙发,3,2023-08-31 00:00:00,4449.79,C00201,China,家居家装,0,13349.36
INV001979,P0009,坚果礼盒,1,2023-08-31 00:00:00,180.88,C00201,China,食品饮料,0,180.88
INV002864,P0015,餐具套装,2,2023-08-31 00:00:00,240.04,C00300,China,家居家装,0,480.09
INV002865,P0016,Python编程书,1,2023-08-31 00:00:00,73.57,C00300,China,图书音像,0,73.57
INV002866,P0002,无线耳机,4,2023-08-31 00:00:00,510.88,C00300,China,电子产品,29.29,2014.23
INV002852,P0001,笔记本电脑,2,2023-09-01 00:00:00,9081.3,C00299,China,电子产品,626.28,17536.32
INV002853,P0016,Python编程书,1,2023-09-01 00:00:00,114.78,C00299,China,图书音像,0,114.78
INV000110,P0010,茶叶,3,2023-09-03 00:00:00,500.47,C00011,China,食品饮料,59.91,1441.51
INV000111,P0007,背包,4,2023-09-03 00:00:00,704.35,C00011,China,服装鞋帽,0,2817.41
INV000112,P0002,无线耳机,3,2023-09-03 00:00:00,1640.26,C00011,China,电子产品,278.31,4642.47
INV001845,P0012,台灯,2,2023-09-03 00:00:00,390.92,C00187,China,家居家装,0,781.84
INV001846,P0000,手机,2,2023-09-03 00:00:00,8996.27,C00187,China,电子产品,1336.33,16656.21
INV001847,P0003,移动电源,3,2023-09-03 00:00:00,428.07,C00187,China,电子产品,0,1284.22
INV002451,P0013,床上四件套,3,2023-09-03 00:00:00,495.99,C00252,China,家居家装,0,1487.98
INV001130,P0016,Python编程书,3,2023-09-04 00:00:00,214.24,C00123,China,图书音像,22.46,620.25
INV002342,P0003,移动电源,4,2023-09-04 00:00:00,312.14,C00239,China,电子产品,30.94,1217.61
INV002343,P0018,蓝牙音箱,1,2023-09-04 00:00:00,507.2,C00239,China,电子产品,0,507.2
INV002344,P0004,男士衬衫,4,2023-09-04 00:00:00,478.06,C00239,China,服装鞋帽,0,1912.23
INV002345,P0006,运动鞋,1,2023-09-04 00:00:00,1020.27,C00239,China,服装鞋帽,0,1020.27
INV002828,P0002,无线耳机,1,2023-09-06 00:00:00,1387.42,C00298,China,电子产品,154.85,1232.57
INV000882,P0004,男士衬衫,4,2023-09-07 00:00:00,836.19,C00086,China,服装鞋帽,0,3344.74
INV001808,P0014,沙发,4,2023-09-07 00:00:00,3060.47,C00185,China,家居家装,0,12241.87
INV001809,P0017,商业分析书,1,2023-09-07 00:00:00,106.2,C00185,China,图书音像,0,106.2
INV000909,P0009,坚果礼盒,2,2023-09-08 00:00:00,335.06,C00088,China,食品饮料,0,670.12
INV002555,P0006,运动鞋,4,2023-09-09 00:00:00,581.08,C00266,China,服装鞋帽,0,2324.3
INV002556,P0005,女士连衣裙,2,2023-09-09 00:00:00,342.95,C00266,China,服装鞋帽,0,685.91
INV002557,P0003,移动电源,3,2023-09-09 00:00:00,194.07,C00266,China,电子产品,0,582.22
INV002558,P0001,笔记本电脑,3,2023-09-09 00:00:00,6221.67,C00266,China,电子产品,895.41,17769.59
INV001848,P0000,手机,4,2023-09-10 00:00:00,9384.67,C00187,China,电子产品,0,37538.67
INV001849,P0010,茶叶,2,2023-09-10 00:00:00,372.7,C00187,China,食品饮料,0,745.41
INV001850,P0006,运动鞋,2,2023-09-10 00:00:00,1394.55,C00187,China,服装鞋帽,127.89,2661.21
INV001297,P0006,运动鞋,3,2023-09-11 00:00:00,982.18,C00142,China,服装鞋帽,59.53,2887.0
INV001298,P0001,笔记本电脑,4,2023-09-11 00:00:00,10927.47,C00142,China,电子产品,939.89,42769.99
INV000264,P0016,Python编程书,2,2023-09-12 00:00:00,166.45,C00026,China,图书音像,0,332.9
INV000265,P0004,男士衬衫,1,2023-09-12 00:00:00,516.94,C00026,China,服装鞋帽,0,516.94
INV000266,P0013,床上四件套,3,2023-09-12 00:00:00,664.69,C00026,China,家居家装,0,1994.07
INV000267,P0002,无线耳机,3,2023-09-12 00:00:00,995.5,C00026,China,电子产品,0,2986.51
INV001441,P0018,蓝牙音箱,3,2023-09-12 00:00:00,787.29,C00155,China,电子产品,0,2361.88
INV001442,P0004,男士衬衫,4,2023-09-12 00:00:00,759.81,C00155,China,服装鞋帽,43.01,2996.24
INV001467,P0016,Python编程书,4,2023-09-12 00:00:00,90.24,C00156,China,图书音像,0,360.94
INV001468,P0015,餐具套装,1,2023-09-12 00:00:00,299.26,C00156,China,家居家装,0,299.26
INV001469,P0018,蓝牙音箱,4,2023-09-12 00:00:00,340.97,C00156,China,电子产品,0,1363.87
INV000184,P0014,沙发,3,2023-09-13 00:00:00,8620.78,C00017,China,家居家装,0,25862.35
INV001343,P0004,男士衬衫,1,2023-09-13 00:00:00,454.56,C00144,China,服装鞋帽,0,454.56
INV001344,P0016,Python编程书,4,2023-09-13 00:00:00,136.2,C00144,China,图书音像,0,544.8
INV001345,P0003,移动电源,1,2023-09-13 00:00:00,294.45,C00144,China,电子产品,0,294.45
INV001413,P0017,商业分析书,1,2023-09-13 00:00:00,176.8,C00153,China,图书音像,0,176.8
INV001414,P0015,餐具套装,4,2023-09-13 00:00:00,548.14,C00153,China,家居家装,0,2192.55
INV001415,P0012,台灯,4,2023-09-13 00:00:00,300.23,C00153,China,家居家装,0,1200.93
INV001416,P0002,无线耳机,2,2023-09-13 00:00:00,1133.54,C00153,China,电子产品,0,2267.09
INV001772,P0005,女士连衣裙,3,2023-09-13 00:00:00,663.02,C00182,China,服装鞋帽,103.83,1885.24
INV001773,P0002,无线耳机,4,2023-09-13 00:00:00,975.8,C00182,China,电子产品,0,3903.18
INV001774,P0008,咖啡豆,3,2023-09-13 00:00:00,160.38,C00182,China,食品饮料,0,481.14
INV000151,P0016,Python编程书,3,2023-09-14 00:00:00,182.46,C00016,China,图书音像,0,547.38
INV000152,P0008,咖啡豆,4,2023-09-14 00:00:00,187.32,C00016,China,食品饮料,0,749.27
INV000153,P0000,手机,4,2023-09-14 00:00:00,7600.75,C00016,China,电子产品,0,30403.0
INV002829,P0014,沙发,1,2023-09-15 00:00:00,6312.01,C00298,China,家居家装,0,6312.01
INV002830,P0013,床上四件套,4,2023-09-15 00:00:00,952.14,C00298,China,家居家装,78.25,3730.3
INV000345,P0007,背包,2,2023-09-16 00:00:00,264.41,C00035,China,服装鞋帽,0,528.82
INV000346,P0009,坚果礼盒,4,2023-09-16 00:00:00,127.97,C00035,China,食品饮料,0,511.89
INV000347,P0018,蓝牙音箱,3,2023-09-16 00:00:00,292.89,C00035,China,电子产品,0,878.66
INV001053,P0005,女士连衣裙,1,2023-09-16 00:00:00,575.55,C00110,China,服装鞋帽,0,575.55
INV001054,P0016,Python编程书,2,2023-09-16 00:00:00,125.33,C00110,China,图书音像,0,250.67
INV001055,P0001,笔记本电脑,4,2023-09-16 00:00:00,9732.2,C00110,China,电子产品,1129.21,37799.6
INV001056,P0010,茶叶,2,2023-09-16 00:00:00,197.62,C00110,China,食品饮料,0,395.24
INV001703,P0007,背包,1,2023-09-17 00:00:00,231.03,C00177,China,服装鞋帽,19.81,211.22
INV001704,P0009,坚果礼盒,1,2023-09-17 00:00:00,131.7,C00177,China,食品饮料,0,131.7
INV001705,P0008,咖啡豆,3,2023-09-17 00:00:00,95.94,C00177,China,食品饮料,16.18,271.66
INV002215,P0005,女士连衣裙,1,2023-09-17 00:00:00,837.78,C00224,China,服装鞋帽,0,837.78
INV002216,P0014,沙发,2,2023-09-17 00:00:00,5633.49,C00224,China,家居家装,0,11266.99
INV000099,P0011,巧克力,2,2023-09-20 00:00:00,75.96,C00010,China,食品饮料,0,151.92
INV001417,P0014,沙发,3,2023-09-20 00:00:00,5778.5,C00153,China,家居家装,0,17335.5
INV002346,P0010,茶叶,3,2023-09-20 00:00:00,292.75,C00239,China,食品饮料,51.44,826.82
INV002020,P0003,移动电源,4,2023-09-21 00:00:00,332.62,C00205,China,电子产品,41.29,1289.19
INV002021,P0002,无线耳机,2,2023-09-21 00:00:00,1080.18,C00205,China,电子产品,0,2160.37
INV002022,P0013,床上四件套,1,2023-09-21 00:00:00,621.84,C00205,China,家居家装,0,621.84
INV000584,P0007,背包,3,2023-09-22 00:00:00,729.75,C00059,China,服装鞋帽,133.4,2055.87
INV000382,P0011,巧克力,2,2023-09-24 00:00:00,166.62,C00038,China,食品饮料,0,333.24
INV000383,P0003,移动电源,2,2023-09-24 00:00:00,457.35,C00038,China,电子产品,23.11,891.6
INV001253,P0014,沙发,1,2023-09-24 00:00:00,6395.02,C00137,China,家居家装,0,6395.02
INV001254,P0012,台灯,3,2023-09-24 00:00:00,300.89,C00137,China,家居家装,0,902.66
INV000268,P0004,男士衬衫,3,2023-09-25 00:00:00,569.79,C00026,China,服装鞋帽,0,1709.38
INV000269,P0019,智能手表,2,2023-09-25 00:00:00,2403.01,C00026,China,电子产品,0,4806.02
INV000270,P0001,笔记本电脑,1,2023-09-25 00:00:00,13309.34,C00026,China,电子产品,1096.0,12213.34
INV000666,P0009,坚果礼盒,1,2023-09-25 00:00:00,353.95,C00065,China,食品饮料,0,353.95
INV002268,P0010,茶叶,4,2023-09-25 00:00:00,340.94,C00232,China,食品饮料,0,1363.75
INV001956,P0002,无线耳机,3,2023-09-26 00:00:00,958.39,C00199,China,电子产品,0,2875.17
INV001957,P0018,蓝牙音箱,1,2023-09-26 00:00:00,530.44,C00199,China,电子产品,0,530.44
INV001958,P0019,智能手表,2,2023-09-26 00:00:00,2403.82,C00199,China,电子产品,418.8,4388.83
INV001959,P0004,男士衬衫,4,2023-09-26 00:00:00,541.03,C00199,China,服装鞋帽,97.78,2066.34
INV001443,P0018,蓝牙音箱,3,2023-09-27 00:00:00,780.13,C00155,China,电子产品,0,2340.38
INV001444,P0013,床上四件套,2,2023-09-27 00:00:00,1005.6,C00155,China,家居家装,0,2011.2
INV001445,P0016,Python编程书,3,2023-09-27 00:00:00,231.24,C00155,China,图书音像,0,693.72
INV001775,P0018,蓝牙音箱,4,2023-09-28 00:00:00,464.73,C00182,China,电子产品,0,1858.92
INV002217,P0001,笔记本电脑,4,2023-09-28 00:00:00,14871.35,C00224,China,电子产品,0,59485.39
INV000642,P0011,巧克力,2,2023-09-29 00:00:00,163.47,C00063,China,食品饮料,0,326.94
INV000643,P0016,Python编程书,3,2023-09-29 00:00:00,229.83,C00063,China,图书音像,0,689.49
INV000644,P0009,坚果礼盒,2,2023-09-29 00:00:00,347.26,C00063,China,食品饮料,0,694.52
INV000645,P0005,女士连衣裙,1,2023-09-29 00:00:00,931.18,C00063,China,服装鞋帽,168.28,762.9
INV000033,P0014,沙发,4,2023-09-30 00:00:00,3255.43,C00005,China,家居家装,0,13021.72
INV000034,P0001,笔记本电脑,1,2023-09-30 00:00:00,6900.58,C00005,China,电子产品,809.38,6091.2
INV000035,P0003,移动电源,4,2023-09-30 00:00:00,193.51,C00005,China,电子产品,0,774.04
INV000036,P0018,蓝牙音箱,1,2023-09-30 00:00:00,306.87,C00005,China,电子产品,0,306.87
INV000384,P0014,沙发,4,2023-10-02 00:00:00,7018.4,C00038,China,家居家装,715.34,27358.27
INV000385,P0017,商业分析书,3,2023-10-02 00:00:00,204.05,C00038,China,图书音像,0,612.16
INV000386,P0013,床上四件套,1,2023-10-02 00:00:00,794.99,C00038,China,家居家装,0,794.99
INV000692,P0002,无线耳机,3,2023-10-02 00:00:00,1611.13,C00066,China,电子产品,0,4833.39
INV000585,P0014,沙发,2,2023-10-04 00:00:00,7614.41,C00059,China,家居家装,673.87,14554.96
INV000586,P0000,手机,1,2023-10-04 00:00:00,11160.01,C00059,China,电子产品,1291.58,9868.43
INV000587,P0008,咖啡豆,4,2023-10-04 00:00:00,260.2,C00059,China,食品饮料,0,1040.82
INV002612,P0012,台灯,3,2023-10-04 00:00:00,250.41,C00270,China,家居家装,0,751.22
INV002613,P0001,笔记本电脑,4,2023-10-04 00:00:00,11131.07,C00270,China,电子产品,0,44524.28
INV000613,P0003,移动电源,1,2023-10-05 00:00:00,433.32,C00060,China,电子产品,0,433.32
INV000614,P0013,床上四件套,1,2023-10-05 00:00:00,846.53,C00060,China,家居家装,0,846.53
INV000615,P0004,男士衬衫,3,2023-10-05 00:00:00,645.42,C00060,China,服装鞋帽,95.66,1840.61
INV000616,P0017,商业分析书,4,2023-10-05 00:00:00,180.31,C00060,China,图书音像,12.91,708.32
INV001584,P0004,男士衬衫,4,2023-10-08 00:00:00,842.75,C00166,China,服装鞋帽,0,3371.0
INV002178,P0016,Python编程书,4,2023-10-08 00:00:00,142.83,C00222,China,图书音像,0,571.34
INV002179,P0018,蓝牙音箱,1,2023-10-08 00:00:00,491.07,C00222,China,电子产品,0,491.07
INV000271,P0003,移动电源,1,2023-10-11 00:00:00,318.35,C00026,China,电子产品,0,318.35
INV000272,P0009,坚果礼盒,4,2023-10-11 00:00:00,207.05,C00026,China,食品饮料,0,828.2
INV000273,P0007,背包,4,2023-10-11 00:00:00,446.42,C00026,China,服装鞋帽,56.83,1728.86
INV000274,P0018,蓝牙音箱,2,2023-10-11 00:00:00,548.88,C00026,China,电子产品,27.57,1070.18
INV000435,P0012,台灯,3,2023-10-11 00:00:00,378.42,C00042,China,家居家装,36.42,1098.85
INV000436,P0010,茶叶,3,2023-10-11 00:00:00,432.21,C00042,China,食品饮料,27.27,1269.37
INV001418,P0008,咖啡豆,3,2023-10-11 00:00:00,147.99,C00153,China,食品饮料,0,443.98
INV001810,P0012,台灯,3,2023-10-13 00:00:00,167.64,C00185,China,家居家装,0,502.93
INV001811,P0000,手机,3,2023-10-13 00:00:00,4721.24,C00185,China,电子产品,0,14163.71
INV001812,P0011,巧克力,4,2023-10-13 00:00:00,78.94,C00185,China,食品饮料,14.71,301.05
INV001813,P0007,背包,1,2023-10-13 00:00:00,248.65,C00185,China,服装鞋帽,26.4,222.26
INV002347,P0014,沙发,4,2023-10-13 00:00:00,5152.44,C00239,China,家居家装,0,20609.77
INV002585,P0019,智能手表,2,2023-10-14 00:00:00,2534.31,C00268,China,电子产品,0,5068.62
INV002586,P0010,茶叶,2,2023-10-14 00:00:00,308.67,C00268,China,食品饮料,0,617.35
INV001057,P0008,咖啡豆,1,2023-10-15 00:00:00,106.9,C00110,China,食品饮料,0,106.9
INV002831,P0001,笔记本电脑,3,2023-10-15 00:00:00,14439.85,C00298,China,电子产品,0,43319.54
INV000510,P0007,背包,1,2023-10-17 00:00:00,315.34,C00053,China,服装鞋帽,0,315.34
INV000511,P0008,咖啡豆,3,2023-10-17 00:00:00,125.31,C00053,China,食品饮料,0,375.93
INV000759,P0002,无线耳机,1,2023-10-17 00:00:00,918.05,C00075,China,电子产品,0,918.05
INV001908,P0002,无线耳机,2,2023-10-19 00:00:00,1857.96,C00193,China,电子产品,256.0,3459.92
INV001909,P0008,咖啡豆,1,2023-10-19 00:00:00,240.64,C00193,China,食品饮料,45.71,194.93
INV002867,P0007,背包,3,2023-10-19 00:00:00,196.18,C00300,China,服装鞋帽,0,588.54
INV002868,P0012,台灯,3,2023-10-19 00:00:00,137.32,C00300,China,家居家装,0,411.96
INV002869,P0011,巧克力,1,2023-10-19 00:00:00,56.11,C00300,China,食品饮料,5.07,51.03
INV001131,P0011,巧克力,3,2023-10-20 00:00:00,144.12,C00123,China,食品饮料,0,432.37
INV001203,P0008,咖啡豆,3,2023-10-20 00:00:00,257.98,C00133,China,食品饮料,0,773.95
INV001204,P0018,蓝牙音箱,4,2023-10-20 00:00:00,955.84,C00133,China,电子产品,0,3823.34
INV001205,P0019,智能手表,2,2023-10-20 00:00:00,3986.49,C00133,China,电子产品,349.23,7623.75
INV001206,P0012,台灯,4,2023-10-20 00:00:00,438.2,C00133,China,家居家装,0,1752.79
INV001960,P0017,商业分析书,2,2023-10-21 00:00:00,184.3,C00199,China,图书音像,0,368.6
INV001653,P0007,背包,4,2023-10-22 00:00:00,625.16,C00174,China,服装鞋帽,0,2500.64
INV001654,P0016,Python编程书,2,2023-10-22 00:00:00,191.15,C00174,China,图书音像,0,382.31
INV001655,P0001,笔记本电脑,2,2023-10-22 00:00:00,16122.14,C00174,China,电子产品,0,32244.29
INV001980,P0008,咖啡豆,2,2023-10-22 00:00:00,131.67,C00201,China,食品饮料,0,263.35
INV001981,P0002,无线耳机,1,2023-10-22 00:00:00,898.64,C00201,China,电子产品,0,898.64
INV001982,P0006,运动鞋,2,2023-10-22 00:00:00,836.58,C00201,China,服装鞋帽,97.08,1576.07
INV001983,P0004,男士衬衫,4,2023-10-22 00:00:00,502.03,C00201,China,服装鞋帽,88.08,1920.03
INV000154,P0014,沙发,4,2023-10-25 00:00:00,5568.84,C00016,China,家居家装,0,22275.36
INV000155,P0010,茶叶,1,2023-10-25 00:00:00,300.52,C00016,China,食品饮料,0,300.52
INV000156,P0006,运动鞋,4,2023-10-25 00:00:00,1148.12,C00016,China,服装鞋帽,0,4592.48
INV000157,P0007,背包,2,2023-10-25 00:00:00,487.94,C00016,China,服装鞋帽,61.16,914.71
INV001851,P0018,蓝牙音箱,4,2023-10-25 00:00:00,717.56,C00187,China,电子产品,0,2870.23
INV000185,P0011,巧克力,1,2023-10-27 00:00:00,196.3,C00017,China,食品饮料,0,196.3
INV000186,P0003,移动电源,3,2023-10-27 00:00:00,598.84,C00017,China,电子产品,35.62,1760.91
INV000187,P0007,背包,4,2023-10-27 00:00:00,748.5,C00017,China,服装鞋帽,0,2993.99
INV000188,P0015,餐具套装,4,2023-10-27 00:00:00,767.08,C00017,China,家居家装,42.64,3025.7
INV001207,P0001,笔记本电脑,1,2023-10-28 00:00:00,20378.85,C00133,China,电子产品,1566.41,18812.45
INV002218,P0013,床上四件套,3,2023-10-29 00:00:00,850.36,C00224,China,家居家装,0,2551.09
INV002832,P0018,蓝牙音箱,1,2023-10-29 00:00:00,661.88,C00298,China,电子产品,44.89,616.99
INV002833,P0014,沙发,3,2023-10-29 00:00:00,7256.2,C00298,China,家居家装,0,21768.59
INV002834,P0006,运动鞋,2,2023-10-29 00:00:00,1244.71,C00298,China,服装鞋帽,0,2489.42
INV001776,P0019,智能手表,3,2023-10-30 00:00:00,2167.6,C00182,China,电子产品,0,6502.8
INV001777,P0004,男士衬衫,4,2023-10-30 00:00:00,487.58,C00182,China,服装鞋帽,0,1950.33
INV001778,P0014,沙发,1,2023-10-30 00:00:00,5257.88,C00182,China,家居家装,0,5257.88
INV001779,P0011,巧克力,2,2023-10-30 00:00:00,122.84,C00182,China,食品饮料,0,245.68
INV001132,P0004,男士衬衫,2,2023-10-31 00:00:00,673.21,C00123,China,服装鞋帽,0,1346.41
INV001133,P0010,茶叶,2,2023-10-31 00:00:00,373.16,C00123,China,食品饮料,0,746.32
